User_Id,Customer_Age,Trx_Vlu,Trx_Age,Trx_Rank,Points,Category In English,Mer_Id
26332,287,1222.3,364,2,12223,Grocery,54
26332,287,913.6,357,3,9136,Grocery,54
26332,287,630.0,344,4,6300,Grocery,54
26332,287,475.7,325,5,4757,Grocery,54
26332,287,472.0,287,6,4720,Grocery,54
26342,292,2337.9,292,1,23379,Grocery,54
26348,337,419.9,352,1,4199,Grocery,54
26348,337,2017.4,337,2,20174,Grocery,54
26371,349,2172.0,349,1,21720,Grocery,54
26377,358,2199.5,358,1,21995,Grocery,54
26378,362,2162.1,370,1,21621,Grocery,54
26379,350,2245.1,350,1,22451,Grocery,54
26381,351,1533.5,352,1,15335,Grocery,54
26381,351,439.7,351,2,4397,Grocery,54
26399,363,2200.0,363,1,22000,Grocery,54
26401,6,709.0,6,1,7090,Grocery,54
26401,6,1593.2,6,2,15932,Grocery,54
26415,19,444.0,19,1,4440,Grocery,54
26416,102,1247.0,102,1,12470,Grocery,54
26424,293,609.7,372,1,6097,Grocery,54
26424,293,299.8,367,2,2998,Grocery,54
26424,293,985.0,364,3,9850,Grocery,54
26424,293,180.0,315,4,1800,Grocery,54
26424,293,117.8,293,5,1178,Grocery,54
26433,362,2111.9,362,1,21119,Grocery,54
26440,125,2209.5,125,1,22095,Grocery,54
26440,125,582.6,125,2,5826,Grocery,54
26442,372,2222.0,372,1,22220,Grocery,54
26443,352,292.0,352,1,2920,Grocery,54
26445,251,345.0,251,1,3450,Grocery,54
26446,197,2170.0,358,1,21700,Grocery,54
26446,197,87.9,197,2,879,Grocery,54
26455,251,1200.0,369,1,12000,Grocery,54
26455,251,800.0,313,2,8000,Grocery,54
26457,350,2388.6,350,1,23886,Grocery,54
26459,351,1738.5,357,1,17385,Grocery,54
26459,351,465.5,351,2,4655,Grocery,54
26474,42,60.0,268,1,600,Grocery,54
26474,42,108.7,42,2,1087,Grocery,54
26475,33,181.4,33,1,1814,Grocery,54
26476,349,2200.3,349,1,22003,Grocery,54
26486,362,2305.2,362,1,23052,Grocery,54
26490,368,2185.1,368,1,21851,Grocery,54
26500,111,1952.3,375,1,19523,Grocery,54
26503,358,219.7,368,1,2197,Grocery,54
26503,358,1952.6,358,2,19526,Grocery,54
26514,364,2226.0,364,1,22260,Grocery,54
26516,208,2774.4,355,1,27744,Grocery,54
26516,208,736.8,331,2,7368,Grocery,54
26516,208,550.7,314,3,5507,Grocery,54
26516,208,768.8,208,4,7688,Grocery,54
26527,61,783.0,375,1,7830,Grocery,54
26527,61,296.0,136,2,2960,Grocery,54
26530,342,1136.3,356,1,11363,Grocery,54
26530,342,604.2,356,2,6042,Grocery,54
26530,342,1260.0,342,3,12600,Grocery,54
26531,356,2183.6,356,1,21836,Grocery,54
26537,356,2200.0,356,1,22000,Grocery,54
26546,28,2000.0,369,1,20000,Grocery,54
26546,28,738.0,329,2,7380,Grocery,54
26546,28,96.4,119,3,964,Grocery,54
26546,28,247.3,94,4,2473,Grocery,54
26548,345,2400.0,345,1,24000,Grocery,54
26551,40,1468.0,367,1,14680,Grocery,54
26551,40,173.4,126,2,1734,Grocery,54
26552,382,2034.0,382,1,20340,Grocery,54
26553,356,2196.0,356,1,21960,Grocery,54
26561,240,370.0,453,1,3700,Grocery,54
26561,240,128.0,411,2,1280,Grocery,54
26566,363,2218.0,363,1,22180,Grocery,54
26567,27,2220.0,369,1,22200,Grocery,54
26573,34,825.2,343,1,8252,Grocery,54
26573,34,523.0,318,2,5230,Grocery,54
26583,366,2168.0,366,1,21680,Grocery,54
26586,27,150.7,304,1,1507,Grocery,54
26596,313,1439.4,344,1,14394,Grocery,54
26596,313,200.0,313,2,2000,Grocery,54
26598,365,2410.0,365,1,24100,Grocery,54
26611,348,2271.3,348,1,22713,Grocery,54
26619,353,724.6,356,1,7246,Grocery,54
26619,353,74.0,356,2,740,Grocery,54
26619,353,610.0,356,3,6100,Grocery,54
26619,353,1011.9,353,4,10119,Grocery,54
26620,255,2350.0,350,1,23500,Grocery,54
26626,198,1000.0,256,1,10000,Grocery,54
26626,198,1300.0,253,2,13000,Grocery,54
26626,198,374.0,198,3,3740,Grocery,54
26628,303,118.0,303,1,1180,Grocery,54
26634,118,2000.0,372,1,20000,Grocery,54
26634,118,272.0,118,2,2720,Grocery,54
26636,347,439.6,347,1,4396,Grocery,54
26636,347,1910.0,347,2,19100,Grocery,54
26638,250,176.0,250,1,1760,Grocery,54
26640,107,2374.6,107,1,23746,Grocery,54
26649,45,204.5,400,1,2045,Grocery,54
26649,45,62.0,349,2,620,Grocery,54
26649,45,140.0,183,3,1400,Grocery,54
26651,399,115.5,399,1,1155,Grocery,54
26652,65,2000.0,373,1,20000,Grocery,54
26652,65,177.5,371,2,1775,Grocery,54
26652,65,76.0,65,3,760,Grocery,54
26660,34,650.7,349,1,6507,Grocery,54
26662,370,2272.0,370,1,22720,Grocery,54
26663,370,1811.3,370,1,18113,Grocery,54
26675,377,2086.0,377,1,20860,Grocery,54
26676,373,2130.6,373,1,21306,Grocery,54
26692,363,1777.0,363,1,17770,Grocery,54
26692,363,273.0,363,2,2730,Grocery,54
26694,366,2132.6,366,1,21326,Grocery,54
26702,131,2388.1,350,1,23881,Grocery,54
26702,131,353.5,131,2,3535,Grocery,54
26712,167,798.0,373,1,7980,Grocery,54
26714,81,1972.0,365,1,19720,Grocery,54
26714,81,526.0,364,2,5260,Grocery,54
26714,81,115.5,131,3,1155,Grocery,54
26718,188,1766.5,379,1,17665,Grocery,54
26718,188,440.0,363,2,4400,Grocery,54
26720,349,2152.4,349,1,21524,Grocery,54
26731,27,547.2,27,1,5472,Grocery,54
26732,150,904.5,150,1,9045,Grocery,54
26732,150,904.5,150,2,9045,Grocery,54
26735,367,2450.0,367,1,24500,Grocery,54
26736,358,2490.0,358,1,24900,Grocery,54
26739,13,959.0,370,1,9590,Grocery,54
26739,13,520.6,370,2,5206,Grocery,54
26739,13,723.4,361,3,7234,Grocery,54
26739,13,298.4,353,4,2984,Grocery,54
26752,344,2346.0,344,1,23460,Grocery,54
26762,285,172.0,285,1,1720,Grocery,54
26777,198,99.2,198,1,992,Grocery,54
26780,24,201.7,24,1,2017,Grocery,54
26785,400,130.0,400,1,1300,Grocery,54
26789,366,154.1,366,1,1541,Grocery,54
26792,34,198.0,34,1,1980,Grocery,54
26795,299,109.5,299,1,1095,Grocery,54
26821,23,217.4,466,1,2174,Grocery,54
26821,23,110.0,290,2,1100,Grocery,54
26821,23,82.0,175,3,820,Grocery,54
26821,23,74.0,23,4,740,Grocery,54
26836,305,125.0,305,1,1250,Grocery,54
26837,13,162.0,324,1,1620,Grocery,54
26837,13,85.0,13,2,850,Grocery,54
26838,92,183.9,92,1,1839,Grocery,54
26841,110,212.0,457,1,2120,Grocery,54
26841,110,80.0,353,2,800,Grocery,54
26841,110,42.0,271,3,420,Grocery,54
26841,110,35.0,269,4,350,Grocery,54
26841,110,90.0,187,5,900,Grocery,54
26841,110,60.7,110,6,607,Grocery,54
26847,222,180.0,222,1,1800,Grocery,54
26873,256,99.0,256,1,990,Grocery,54
26889,170,232.0,372,1,2320,Grocery,54
26889,170,202.7,170,2,2027,Grocery,54
26891,256,293.0,256,1,2930,Grocery,54
26892,20,171.0,304,1,1710,Grocery,54
26894,190,297.6,190,1,2976,Grocery,54
26900,100,106.0,489,1,1060,Grocery,54
26900,100,84.0,291,2,840,Grocery,54
26900,100,65.4,100,3,654,Grocery,54
26901,14,123.5,469,1,1235,Grocery,54
26901,14,61.4,269,2,614,Grocery,54
26901,14,72.5,14,3,725,Grocery,54
26902,271,506.1,271,1,5061,Grocery,54
26904,342,186.0,342,1,1860,Grocery,54
26905,360,229.7,360,1,2297,Grocery,54
26911,260,270.3,260,1,2703,Grocery,54
26920,34,246.9,34,1,2469,Grocery,54
26924,376,192.0,376,1,1920,Grocery,54
26926,137,234.0,421,1,2340,Grocery,54
26946,66,104.1,391,1,1041,Grocery,54
26972,299,104.0,299,1,1040,Grocery,54
26979,122,77.2,408,1,772,Grocery,54
26979,122,74.0,122,2,740,Grocery,54
26982,352,226.3,352,1,2263,Grocery,54
26983,378,2200.0,378,1,22000,Grocery,54
26999,388,149.9,388,1,1499,Grocery,54
27000,72,123.8,414,1,1238,Grocery,54
27000,72,164.0,72,2,1640,Grocery,54
27002,39,182.6,39,1,1826,Grocery,54
27010,355,1767.7,370,1,17677,Grocery,54
27010,355,418.8,355,2,4188,Grocery,54
27011,77,172.0,458,1,1720,Grocery,54
27011,77,120.0,270,2,1200,Grocery,54
27011,77,120.5,77,3,1205,Grocery,54
27018,281,404.0,281,1,4040,Grocery,54
27020,356,226.6,356,1,2266,Grocery,54
27022,456,122.8,456,1,1228,Grocery,54
27035,423,85.3,423,1,853,Grocery,54
27039,251,1400.0,350,1,14000,Grocery,54
27048,27,174.7,27,1,1747,Grocery,54
27048,27,79.5,27,2,795,Grocery,54
27050,8,230.0,8,1,2300,Grocery,54
27054,425,347.8,425,1,3478,Grocery,54
27062,349,363.8,349,1,3638,Grocery,54
27070,329,172.0,329,1,1720,Grocery,54
27073,34,269.0,446,1,2690,Grocery,54
27073,34,312.5,34,2,3125,Grocery,54
27087,37,398.0,37,1,3980,Grocery,54
27088,220,218.0,220,1,2180,Grocery,54
27120,119,143.8,261,1,1438,Grocery,54
27120,119,60.0,119,2,600,Grocery,54
27133,255,238.3,255,1,2383,Grocery,54
27154,59,138.0,264,1,1380,Grocery,54
27154,59,60.0,59,2,600,Grocery,54
27164,232,122.0,232,1,1220,Grocery,54
27176,276,112.0,276,1,1120,Grocery,54
27178,361,288.0,361,1,2880,Grocery,54
27185,464,193.7,464,1,1937,Grocery,54
27191,219,194.8,219,1,1948,Grocery,54
27203,10,826.5,10,1,8265,Grocery,54
27204,63,338.0,63,1,3380,Grocery,54
27214,314,1120.0,374,1,11200,Grocery,54
27230,34,182.8,34,1,1828,Grocery,54
27236,41,208.0,41,1,2080,Grocery,54
27255,27,232.7,308,1,2327,Grocery,54
27266,487,114.0,487,1,1140,Grocery,54
27267,116,338.4,374,1,3384,Grocery,54
27268,338,320.0,479,1,3200,Grocery,54
27268,338,204.5,338,2,2045,Grocery,54
27272,38,105.9,343,1,1059,Grocery,54
27272,38,62.0,38,2,620,Grocery,54
27278,433,70.0,433,1,700,Grocery,54
27286,238,286.0,238,1,2860,Grocery,54
27287,20,146.0,307,1,1460,Grocery,54
27287,20,78.0,20,2,780,Grocery,54
27289,227,142.6,227,1,1426,Grocery,54
27296,299,171.4,299,1,1714,Grocery,54
27298,302,248.0,302,1,2480,Grocery,54
27300,261,189.8,261,1,1898,Grocery,54
27302,394,128.8,394,1,1288,Grocery,54
27312,20,178.0,234,1,1780,Grocery,54
27312,20,71.6,20,2,716,Grocery,54
27315,158,183.0,483,1,1830,Grocery,54
27316,276,120.0,276,1,1200,Grocery,54
27323,302,116.0,302,1,1160,Grocery,54
27327,316,245.7,316,1,2457,Grocery,54
27335,3,364.9,406,1,3649,Grocery,54
27335,3,174.0,162,2,1740,Grocery,54
27335,3,188.3,3,3,1883,Grocery,54
27339,108,275.8,357,1,2758,Grocery,54
27339,108,146.0,108,2,1460,Grocery,54
27354,13,339.2,295,1,3392,Grocery,54
27354,13,256.8,13,2,2568,Grocery,54
27357,67,111.8,342,1,1118,Grocery,54
27358,373,1211.3,373,1,12113,Grocery,54
27358,373,731.8,373,2,7318,Grocery,54
27363,28,89.5,113,1,895,Grocery,54
27367,216,256.8,216,1,2568,Grocery,54
27373,245,301.3,245,1,3013,Grocery,54
27387,349,1964.0,349,1,19640,Grocery,54
27391,122,342.0,122,1,3420,Grocery,54
27399,22,75.7,259,1,757,Grocery,54
27399,22,85.6,126,2,856,Grocery,54
27399,22,76.0,22,3,760,Grocery,54
27414,20,209.0,270,1,2090,Grocery,54
27414,20,123.0,20,2,1230,Grocery,54
27431,107,388.7,107,1,3887,Grocery,54
27432,90,82.7,382,1,827,Grocery,54
27432,90,29.9,90,2,299,Grocery,54
27437,84,1652.4,372,1,16524,Grocery,54
27437,84,1160.7,84,2,11607,Grocery,54
27440,391,227.7,391,1,2277,Grocery,54
27442,269,248.0,269,1,2480,Grocery,54
27444,152,102.0,152,1,1020,Grocery,54
27448,20,85.0,305,1,850,Grocery,54
27448,20,202.0,257,2,2020,Grocery,54
27448,20,159.8,20,3,1598,Grocery,54
27458,94,303.2,268,1,3032,Grocery,54
27458,94,303.2,268,2,3032,Grocery,54
27458,94,562.0,268,3,5620,Grocery,54
27458,94,98.0,256,4,980,Grocery,54
27464,413,282.6,413,1,2826,Grocery,54
27470,68,710.0,214,1,7100,Grocery,54
27470,68,216.0,68,2,2160,Grocery,54
27472,20,146.0,20,1,1460,Grocery,54
27473,385,86.7,385,1,867,Grocery,54
27477,6,436.0,6,1,4360,Grocery,54
27482,77,232.6,77,1,2326,Grocery,54
27505,27,198.5,27,1,1985,Grocery,54
27509,333,250.0,333,1,2500,Grocery,54
27529,360,4206.0,360,1,42060,Grocery,54
27535,76,265.9,76,1,2659,Grocery,54
27539,144,330.0,144,1,3300,Grocery,54
27540,187,1098.0,374,1,10980,Grocery,54
27546,12,149.0,453,1,1490,Grocery,54
27546,12,89.0,334,2,890,Grocery,54
27546,12,22.0,301,3,220,Grocery,54
27546,12,64.0,204,4,640,Grocery,54
27546,12,96.0,85,5,960,Grocery,54
27546,12,47.0,12,6,470,Grocery,54
27547,266,283.7,266,1,2837,Grocery,54
27557,65,267.9,290,1,2679,Grocery,54
27557,65,175.1,65,2,1751,Grocery,54
27560,96,600.0,96,1,6000,Grocery,54
27561,66,828.0,66,1,8280,Grocery,54
27564,312,140.0,312,1,1400,Grocery,54
27567,336,276.9,336,1,2769,Grocery,54
27580,52,69.8,323,1,698,Grocery,54
27580,52,91.3,52,2,913,Grocery,54
27597,20,271.3,359,1,2713,Grocery,54
27597,20,193.0,20,2,1930,Grocery,54
27618,327,160.0,327,1,1600,Grocery,54
27620,259,361.0,259,1,3610,Grocery,54
27626,337,147.4,337,1,1474,Grocery,54
27630,151,193.9,151,1,1939,Grocery,54
27631,402,246.7,402,1,2467,Grocery,54
27641,27,310.9,27,1,3109,Grocery,54
27660,85,210.0,85,1,2100,Grocery,54
27664,295,59.9,400,1,599,Grocery,54
27664,295,50.0,295,2,500,Grocery,54
27670,36,288.0,332,1,2880,Grocery,54
27676,61,225.5,432,1,2255,Grocery,54
27681,354,163.1,354,1,1631,Grocery,54
27683,41,247.0,271,1,2470,Grocery,54
27683,41,30.0,271,2,300,Grocery,54
27683,41,142.0,41,3,1420,Grocery,54
27688,235,86.8,391,1,868,Grocery,54
27688,235,62.0,391,2,620,Grocery,54
27688,235,48.0,390,3,480,Grocery,54
27688,235,20.0,390,4,200,Grocery,54
27703,28,288.6,262,1,2886,Grocery,54
27704,129,228.9,129,1,2289,Grocery,54
27706,31,150.0,31,1,1500,Grocery,54
27710,433,200.9,433,1,2009,Grocery,54
27712,394,140.8,394,1,1408,Grocery,54
27729,77,496.0,77,1,4960,Grocery,54
27732,283,168.0,283,1,1680,Grocery,54
27734,165,163.0,165,1,1630,Grocery,54
27738,99,100.0,200,1,1000,Grocery,54
27738,99,103.4,99,2,1034,Grocery,54
27739,389,113.4,389,1,1134,Grocery,54
27743,20,234.6,20,1,2346,Grocery,54
27745,6,209.0,250,1,2090,Grocery,54
27745,6,61.0,6,2,610,Grocery,54
27747,20,307.0,20,1,3070,Grocery,54
27753,402,309.1,402,1,3091,Grocery,54
27755,427,340.0,427,1,3400,Grocery,54
27757,386,285.5,386,1,2855,Grocery,54
27768,271,943.0,271,1,9430,Grocery,54
27770,292,306.0,292,1,3060,Grocery,54
27776,41,209.0,328,1,2090,Grocery,54
27779,262,203.0,262,1,2030,Grocery,54
27782,9,140.4,346,1,1404,Grocery,54
27782,9,56.0,328,2,560,Grocery,54
27782,9,56.0,310,3,560,Grocery,54
27782,9,94.0,9,4,940,Grocery,54
27791,21,100.0,456,1,1000,Grocery,54
27796,414,184.2,414,1,1842,Grocery,54
27803,72,151.2,274,1,1512,Grocery,54
27803,72,56.8,72,2,568,Grocery,54
27808,45,284.0,45,1,2840,Grocery,54
27811,6,162.0,349,1,1620,Grocery,54
27813,315,249.2,315,1,2492,Grocery,54
27816,260,161.7,260,1,1617,Grocery,54
27827,8,114.0,9,1,1140,Grocery,54
27827,8,173.4,8,2,1734,Grocery,54
27828,151,302.0,235,1,3020,Grocery,54
27828,151,92.5,151,2,925,Grocery,54
27835,375,144.9,375,1,1449,Grocery,54
27846,19,110.0,354,1,1100,Grocery,54
27849,41,312.0,347,1,3120,Grocery,54
27849,41,242.0,41,2,2420,Grocery,54
27862,304,259.0,304,1,2590,Grocery,54
27867,270,120.0,405,1,1200,Grocery,54
27871,50,2664.0,50,1,26640,Grocery,54
27877,370,2212.3,370,1,22123,Grocery,54
27911,55,262.0,55,1,2620,Grocery,54
27916,377,202.1,377,1,2021,Grocery,54
27919,415,136.0,415,1,1360,Grocery,54
27925,141,106.0,141,1,1060,Grocery,54
27926,67,160.0,67,1,1600,Grocery,54
27928,13,157.4,327,1,1574,Grocery,54
27931,256,210.6,256,1,2106,Grocery,54
27937,211,140.0,211,1,1400,Grocery,54
27940,258,243.9,258,1,2439,Grocery,54
27952,114,118.0,389,1,1180,Grocery,54
27952,114,33.0,259,2,330,Grocery,54
27952,114,51.3,114,3,513,Grocery,54
27963,144,206.0,144,1,2060,Grocery,54
27966,288,167.1,288,1,1671,Grocery,54
27972,419,76.0,461,1,760,Grocery,54
27972,419,60.8,419,2,608,Grocery,54
28001,190,328.0,190,1,3280,Grocery,54
28005,6,156.0,357,1,1560,Grocery,54
28005,6,102.0,59,2,1020,Grocery,54
28005,6,25.0,6,3,250,Grocery,54
28006,39,194.0,39,1,1940,Grocery,54
28008,373,107.0,373,1,1070,Grocery,54
28018,335,116.0,335,1,1160,Grocery,54
28023,44,244.5,44,1,2445,Grocery,54
28026,41,88.6,443,1,886,Grocery,54
28026,41,60.0,272,2,600,Grocery,54
28026,41,73.0,41,3,730,Grocery,54
28029,34,126.6,34,1,1266,Grocery,54
28033,255,185.0,255,1,1850,Grocery,54
28037,465,128.3,465,1,1283,Grocery,54
28042,156,196.0,156,1,1960,Grocery,54
28044,19,230.0,362,1,2300,Grocery,54
28044,19,222.0,19,2,2220,Grocery,54
28045,97,223.2,97,1,2232,Grocery,54
28054,300,172.0,300,1,1720,Grocery,54
28056,32,278.0,32,1,2780,Grocery,54
28061,78,222.0,78,1,2220,Grocery,54
28073,78,256.0,78,1,2560,Grocery,54
28104,263,342.0,263,1,3420,Grocery,54
28120,20,181.0,270,1,1810,Grocery,54
28120,20,58.0,20,2,580,Grocery,54
28121,257,218.7,257,1,2187,Grocery,54
28127,34,173.0,34,1,1730,Grocery,54
28130,137,221.0,416,1,2210,Grocery,54
28130,137,73.9,416,2,739,Grocery,54
28130,137,34.2,377,3,342,Grocery,54
28130,137,66.4,335,4,664,Grocery,54
28145,20,28.0,453,1,280,Grocery,54
28145,20,42.0,453,2,420,Grocery,54
28145,20,48.7,269,3,487,Grocery,54
28145,20,63.0,20,4,630,Grocery,54
28156,364,108.0,364,1,1080,Grocery,54
28162,456,161.4,456,1,1614,Grocery,54
28163,350,2234.0,350,1,22340,Grocery,54
28168,91,402.0,91,1,4020,Grocery,54
28174,60,171.7,313,1,1717,Grocery,54
28174,60,129.3,60,2,1293,Grocery,54
28185,320,1498.2,323,1,14982,Grocery,54
28185,320,1000.0,320,2,10000,Grocery,54
28188,31,565.0,31,1,5650,Grocery,54
28198,83,284.0,175,1,2840,Grocery,54
28198,83,134.0,83,2,1340,Grocery,54
28199,41,72.0,443,1,720,Grocery,54
28199,41,146.8,272,2,1468,Grocery,54
28199,41,125.0,41,3,1250,Grocery,54
28204,305,164.2,305,1,1642,Grocery,54
28206,372,125.4,372,1,1254,Grocery,54
28211,108,142.8,441,1,1428,Grocery,54
28217,41,228.4,41,1,2284,Grocery,54
28223,308,307.0,308,1,3070,Grocery,54
28226,41,136.0,325,1,1360,Grocery,54
28226,41,131.0,41,2,1310,Grocery,54
28227,62,256.0,257,1,2560,Grocery,54
28227,62,76.0,154,2,760,Grocery,54
28227,62,59.9,62,3,599,Grocery,54
28234,34,99.6,34,1,996,Grocery,54
28244,442,66.4,442,1,664,Grocery,54
28257,24,478.9,24,1,4789,Grocery,54
28258,349,153.5,349,1,1535,Grocery,54
28263,205,320.0,205,1,3200,Grocery,54
28264,386,144.3,386,1,1443,Grocery,54
28283,258,205.0,258,1,2050,Grocery,54
28289,71,176.0,71,1,1760,Grocery,54
28290,67,265.9,264,1,2659,Grocery,54
28292,299,162.0,299,1,1620,Grocery,54
28294,337,118.0,337,1,1180,Grocery,54
28302,34,199.4,321,1,1994,Grocery,54
28302,34,165.0,34,2,1650,Grocery,54
28309,209,244.0,209,1,2440,Grocery,54
28310,403,140.0,403,1,1400,Grocery,54
28311,252,121.6,252,1,1216,Grocery,54
28313,272,119.0,272,1,1190,Grocery,54
28314,269,357.0,269,1,3570,Grocery,54
28338,6,1200.0,375,1,12000,Grocery,54
28338,6,1000.0,374,2,10000,Grocery,54
28338,6,168.0,6,3,1680,Grocery,54
28342,27,396.1,373,1,3961,Grocery,54
28342,27,77.0,314,2,770,Grocery,54
28342,27,46.2,272,3,462,Grocery,54
28342,27,108.6,209,4,1086,Grocery,54
28342,27,121.9,68,5,1219,Grocery,54
28342,27,55.6,27,6,556,Grocery,54
28346,200,212.0,200,1,2120,Grocery,54
28348,3,212.0,394,1,2120,Grocery,54
28350,41,226.4,41,1,2264,Grocery,54
28361,351,86.0,351,1,860,Grocery,54
28366,2,202.0,485,1,2020,Grocery,54
28366,2,187.0,485,2,1870,Grocery,54
28367,152,152.0,152,1,1520,Grocery,54
28373,50,256.0,381,1,2560,Grocery,54
28373,50,241.8,50,2,2418,Grocery,54
28391,317,115.9,317,1,1159,Grocery,54
28394,111,140.4,404,1,1404,Grocery,54
28396,258,144.7,258,1,1447,Grocery,54
28404,13,173.0,13,1,1730,Grocery,54
28408,365,940.1,368,1,9401,Grocery,54
28408,365,1603.6,365,2,16036,Grocery,54
28424,335,203.7,335,1,2037,Grocery,54
28430,44,126.8,44,1,1268,Grocery,54
28431,208,151.5,208,1,1515,Grocery,54
28436,373,2145.4,373,1,21454,Grocery,54
28445,262,56.0,262,1,560,Grocery,54
28451,11,225.0,11,1,2250,Grocery,54
28453,250,119.4,250,1,1194,Grocery,54
28469,27,322.8,414,1,3228,Grocery,54
28469,27,260.0,110,2,2600,Grocery,54
28469,27,96.8,27,3,968,Grocery,54
28475,363,2262.0,363,1,22620,Grocery,54
28483,130,134.0,130,1,1340,Grocery,54
28494,34,251.0,34,1,2510,Grocery,54
28506,422,175.2,422,1,1752,Grocery,54
28508,68,707.0,352,1,7070,Grocery,54
28508,68,2000.0,347,2,20000,Grocery,54
28508,68,387.4,68,3,3874,Grocery,54
28509,73,138.9,73,1,1389,Grocery,54
28515,203,150.6,203,1,1506,Grocery,54
28517,307,159.0,307,1,1590,Grocery,54
28547,119,196.0,119,1,1960,Grocery,54
28560,142,166.8,142,1,1668,Grocery,54
28578,325,197.3,325,1,1973,Grocery,54
28588,283,349.2,283,1,3492,Grocery,54
28598,34,173.1,34,1,1731,Grocery,54
28604,365,4070.0,365,1,40700,Grocery,54
28606,271,90.0,271,1,900,Grocery,54
28609,257,190.0,257,1,1900,Grocery,54
28613,134,274.0,432,1,2740,Grocery,54
28633,136,372.7,460,1,3727,Grocery,54
28633,136,416.0,136,2,4160,Grocery,54
28634,64,150.0,306,1,1500,Grocery,54
28634,64,50.0,306,2,500,Grocery,54
28634,64,194.0,187,3,1940,Grocery,54
28634,64,99.0,64,4,990,Grocery,54
28636,27,101.9,27,1,1019,Grocery,54
28655,6,199.0,6,1,1990,Grocery,54
28659,13,262.0,13,1,2620,Grocery,54
28661,265,69.7,348,1,697,Grocery,54
28661,265,50.0,265,2,500,Grocery,54
28664,34,87.5,272,1,875,Grocery,54
28664,34,105.0,34,2,1050,Grocery,54
28682,89,220.0,397,1,2200,Grocery,54
28682,89,200.0,89,2,2000,Grocery,54
28690,10,255.1,10,1,2551,Grocery,54
28695,353,314.0,353,1,3140,Grocery,54
28696,367,2256.0,367,1,22560,Grocery,54
28697,148,148.0,393,1,1480,Grocery,54
28697,148,57.0,305,2,570,Grocery,54
28697,148,85.7,148,3,857,Grocery,54
28712,34,64.0,286,1,640,Grocery,54
28712,34,86.0,34,2,860,Grocery,54
28719,125,258.0,250,1,2580,Grocery,54
28724,34,78.0,199,1,780,Grocery,54
28726,19,197.0,352,1,1970,Grocery,54
28729,27,170.7,491,1,1707,Grocery,54
28729,27,85.6,384,2,856,Grocery,54
28729,27,64.3,291,3,643,Grocery,54
28729,27,43.3,184,4,433,Grocery,54
28729,27,43.2,27,5,432,Grocery,54
28733,328,247.1,330,1,2471,Grocery,54
28733,328,130.0,328,2,1300,Grocery,54
28737,40,197.7,40,1,1977,Grocery,54
28740,67,337.4,401,1,3374,Grocery,54
28750,245,115.4,245,1,1154,Grocery,54
28756,104,218.5,394,1,2185,Grocery,54
28757,255,232.0,384,1,2320,Grocery,54
28758,263,269.2,263,1,2692,Grocery,54
28761,238,104.5,238,1,1045,Grocery,54
28767,269,8.0,269,1,80,Grocery,54
28768,143,124.0,356,1,1240,Grocery,54
28768,143,74.0,143,2,740,Grocery,54
28769,293,310.0,293,1,3100,Grocery,54
28770,20,275.3,20,1,2753,Grocery,54
28778,362,520.0,362,1,5200,Grocery,54
28782,86,210.0,86,1,2100,Grocery,54
28787,25,138.9,379,1,1389,Grocery,54
28798,251,148.8,382,1,1488,Grocery,54
28801,27,263.5,27,1,2635,Grocery,54
28802,13,89.0,259,1,890,Grocery,54
28802,13,77.1,259,2,771,Grocery,54
28809,8,29.5,8,1,295,Grocery,54
28810,201,2379.3,201,1,23793,Grocery,54
28839,41,146.0,41,1,1460,Grocery,54
28849,350,2145.6,350,1,21456,Grocery,54
28857,348,2036.0,348,1,20360,Grocery,54
28865,164,220.0,164,1,2200,Grocery,54
28872,24,194.6,24,1,1946,Grocery,54
28878,277,136.1,277,1,1361,Grocery,54
28886,270,130.5,270,1,1305,Grocery,54
28890,119,225.3,119,1,2253,Grocery,54
28895,249,322.6,249,1,3226,Grocery,54
28904,34,203.9,34,1,2039,Grocery,54
28907,364,82.0,364,1,820,Grocery,54
28915,124,378.0,124,1,3780,Grocery,54
28925,301,155.3,301,1,1553,Grocery,54
28931,269,98.0,269,1,980,Grocery,54
28933,34,69.4,34,1,694,Grocery,54
28955,27,81.0,27,1,810,Grocery,54
28959,70,290.9,70,1,2909,Grocery,54
28968,34,141.9,426,1,1419,Grocery,54
28968,34,162.0,34,2,1620,Grocery,54
28976,41,29.0,41,1,290,Grocery,54
28982,35,206.0,35,1,2060,Grocery,54
28987,20,231.8,426,1,2318,Grocery,54
28989,34,203.5,34,1,2035,Grocery,54
28995,10,100.0,425,1,1000,Grocery,54
28995,10,40.6,271,2,406,Grocery,54
28998,185,120.2,416,1,1202,Grocery,54
29009,82,111.2,387,1,1112,Grocery,54
29024,34,144.8,446,1,1448,Grocery,54
29041,63,229.1,63,1,2291,Grocery,54
29053,272,41.0,272,1,410,Grocery,54
29064,324,58.0,324,1,580,Grocery,54
29070,344,110.0,344,1,1100,Grocery,54
29072,343,64.0,343,1,640,Grocery,54
29074,128,249.9,392,1,2499,Grocery,54
29074,128,160.0,128,2,1600,Grocery,54
29112,34,232.9,34,1,2329,Grocery,54
29116,226,179.7,226,1,1797,Grocery,54
29121,304,287.0,304,1,2870,Grocery,54
