User_Id,KMeans_Cluster,Cluster_Name,RFM_Score,Recency,Frequency,Total_Spend
26745,0,💎 High-Value Loyalists,3.6,1,4,573.0
26746,2,🛒 Regular Customers,2.4,270,1,2255.0
26747,2,🛒 Regular Customers,3.0,214,3,4543.799999999999
26748,0,💎 High-Value Loyalists,3.0,212,5,1932.2
26749,2,🛒 Regular Customers,3.6,17,1,2100.0
26750,3,🆕 Recent Shoppers,3.6,12,1,890.0
26751,0,💎 High-Value Loyalists,2.4,304,3,2302.0
26752,2,🛒 Regular Customers,2.4,344,1,2346.0
26753,2,🛒 Regular Customers,2.4,363,1,2176.0
26754,2,🛒 Regular Customers,2.4,304,1,2300.0
26755,2,🛒 Regular Customers,2.4,369,1,2152.0
26756,0,💎 High-Value Loyalists,3.0,137,4,2284.0
26757,2,🛒 Regular Customers,2.7,264,1,2262.9
26758,2,🛒 Regular Customers,3.0,178,1,2646.0
26759,2,🛒 Regular Customers,3.3,44,1,2508.0
26760,0,💎 High-Value Loyalists,3.0,190,13,3946.1
26761,0,💎 High-Value Loyalists,3.6,13,2,587.0
26762,1,😴 At-Risk/Dormant,1.35,285,1,172.0
26763,1,😴 At-Risk/Dormant,2.05,300,1,372.0
26764,2,🛒 Regular Customers,2.4,275,1,2130.0
26765,0,💎 High-Value Loyalists,2.7,262,3,2133.0
26766,2,🛒 Regular Customers,2.4,342,1,2146.0
26767,2,🛒 Regular Customers,2.7,269,2,2241.4
26768,2,🛒 Regular Customers,2.7,250,1,2514.0
26769,0,💎 High-Value Loyalists,3.0,211,2,2216.0
26770,0,💎 High-Value Loyalists,2.4,303,3,2413.0
26772,3,🆕 Recent Shoppers,2.65,153,1,290.0
26773,3,🆕 Recent Shoppers,2.95,41,1,325.0
26774,3,🆕 Recent Shoppers,2.6,65,1,204.0
26775,2,🛒 Regular Customers,2.7,249,1,2692.0
26776,3,🆕 Recent Shoppers,2.6,98,1,230.0
26777,1,😴 At-Risk/Dormant,1.6,198,1,99.2
26778,0,💎 High-Value Loyalists,2.65,133,2,300.0
26779,1,😴 At-Risk/Dormant,1.95,152,1,178.0
26780,3,🆕 Recent Shoppers,2.9,24,1,201.7
26781,2,🛒 Regular Customers,2.4,298,1,2112.1
26782,1,😴 At-Risk/Dormant,1.35,446,1,158.0
26783,3,🆕 Recent Shoppers,3.6,31,1,440.0
26784,1,😴 At-Risk/Dormant,2.35,245,1,340.5
26785,1,😴 At-Risk/Dormant,1.0,400,1,130.0
26786,1,😴 At-Risk/Dormant,2.7,261,1,937.0
26787,1,😴 At-Risk/Dormant,2.35,261,1,275.0
26788,3,🆕 Recent Shoppers,3.6,34,1,462.0
26789,1,😴 At-Risk/Dormant,1.35,366,1,154.1
26790,1,😴 At-Risk/Dormant,2.35,251,1,351.0
26791,0,💎 High-Value Loyalists,2.4,286,3,2454.4
26792,3,🆕 Recent Shoppers,2.9,34,1,198.0
26793,1,😴 At-Risk/Dormant,1.6999999999999995,412,1,190.0
26794,1,😴 At-Risk/Dormant,1.6999999999999995,383,1,234.0
26795,1,😴 At-Risk/Dormant,1.0,299,1,109.5
26796,1,😴 At-Risk/Dormant,2.05,431,1,262.2
26797,0,💎 High-Value Loyalists,3.3,49,2,615.1
26798,3,🆕 Recent Shoppers,2.95,35,1,333.1
26799,3,🆕 Recent Shoppers,3.25,25,1,396.0
26800,3,🆕 Recent Shoppers,2.65,103,1,328.0
26801,3,🆕 Recent Shoppers,2.55,17,1,152.0
26802,3,🆕 Recent Shoppers,3.3,49,1,470.0
26803,0,💎 High-Value Loyalists,3.3,52,2,626.0
26804,3,🆕 Recent Shoppers,2.25,61,1,158.0
26805,1,😴 At-Risk/Dormant,1.35,351,1,160.0
26806,3,🆕 Recent Shoppers,2.6,71,1,204.4
26807,3,🆕 Recent Shoppers,3.25,20,1,370.8
26808,3,🆕 Recent Shoppers,1.9,70,1,102.0
26809,1,😴 At-Risk/Dormant,2.05,286,1,326.0
26810,1,😴 At-Risk/Dormant,2.05,399,1,320.0
26811,1,😴 At-Risk/Dormant,1.35,270,1,184.0
26812,1,😴 At-Risk/Dormant,1.0,275,1,120.0
26813,1,😴 At-Risk/Dormant,2.05,301,1,288.0
26814,3,🆕 Recent Shoppers,3.25,34,1,306.0
26815,1,😴 At-Risk/Dormant,1.6999999999999995,271,1,204.0
26816,0,💎 High-Value Loyalists,2.6,74,2,238.0
26817,3,🆕 Recent Shoppers,2.65,125,1,302.0
26818,1,😴 At-Risk/Dormant,1.2999999999999998,268,1,121.5
26819,3,🆕 Recent Shoppers,2.65,141,1,350.0
26820,3,🆕 Recent Shoppers,3.0,150,1,454.0
26821,0,💎 High-Value Loyalists,3.6,23,4,483.4
26822,1,😴 At-Risk/Dormant,1.6999999999999995,304,1,234.0
26823,0,💎 High-Value Loyalists,3.3,57,2,483.0
26824,3,🆕 Recent Shoppers,3.25,20,1,415.0
26825,1,😴 At-Risk/Dormant,1.35,307,2,158.0
26826,3,🆕 Recent Shoppers,2.6,45,1,205.1
26827,1,😴 At-Risk/Dormant,1.2999999999999998,262,1,133.0
26828,1,😴 At-Risk/Dormant,2.65,214,1,266.3
26829,3,🆕 Recent Shoppers,2.65,192,1,392.0
26830,3,🆕 Recent Shoppers,3.25,27,1,370.0
26831,3,🆕 Recent Shoppers,2.55,17,1,186.0
26832,1,😴 At-Risk/Dormant,2.05,271,1,279.0
26833,1,😴 At-Risk/Dormant,2.05,270,1,328.0
26834,1,😴 At-Risk/Dormant,1.6999999999999995,299,2,214.0
26835,1,😴 At-Risk/Dormant,1.65,254,1,140.7
26836,1,😴 At-Risk/Dormant,1.0,305,1,125.0
26837,0,💎 High-Value Loyalists,2.9,13,2,247.0
26838,3,🆕 Recent Shoppers,2.25,92,1,183.9
26839,1,😴 At-Risk/Dormant,2.05,303,1,322.0
26840,3,🆕 Recent Shoppers,3.3,44,2,443.5
26841,0,💎 High-Value Loyalists,3.0,110,6,519.7
26842,1,😴 At-Risk/Dormant,1.35,275,1,139.1
26843,3,🆕 Recent Shoppers,3.3,51,1,728.0
26844,0,💎 High-Value Loyalists,3.6,31,4,890.5
26845,1,😴 At-Risk/Dormant,1.65,268,1,178.0
26846,0,💎 High-Value Loyalists,3.6,27,3,539.0
26847,1,😴 At-Risk/Dormant,1.65,222,1,180.0
26848,1,😴 At-Risk/Dormant,1.35,277,1,146.0
26849,3,🆕 Recent Shoppers,2.9,17,2,244.0
26850,1,😴 At-Risk/Dormant,2.05,288,1,296.0
26851,1,😴 At-Risk/Dormant,2.35,238,1,348.0
26852,1,😴 At-Risk/Dormant,1.95,178,1,184.0
26853,3,🆕 Recent Shoppers,2.6,64,1,202.0
26854,3,🆕 Recent Shoppers,2.3,110,1,214.0
26855,1,😴 At-Risk/Dormant,2.05,298,1,268.0
26856,3,🆕 Recent Shoppers,3.6,13,1,478.0
26857,1,😴 At-Risk/Dormant,2.35,262,1,359.2
26858,1,😴 At-Risk/Dormant,1.0,282,1,76.0
26859,1,😴 At-Risk/Dormant,2.05,304,1,306.0
26860,1,😴 At-Risk/Dormant,1.35,290,1,172.0
26861,1,😴 At-Risk/Dormant,1.35,293,1,186.0
26862,1,😴 At-Risk/Dormant,1.2999999999999998,238,1,118.0
26863,1,😴 At-Risk/Dormant,1.95,151,1,170.0
26864,1,😴 At-Risk/Dormant,2.0,254,1,203.0
26865,0,💎 High-Value Loyalists,3.6,27,4,733.0
26866,3,🆕 Recent Shoppers,1.9,69,1,28.0
26867,3,🆕 Recent Shoppers,2.9,6,1,247.0
26868,3,🆕 Recent Shoppers,3.25,20,1,409.0
26869,1,😴 At-Risk/Dormant,1.6,163,1,66.8
26870,0,💎 High-Value Loyalists,2.6,57,2,211.0
26871,3,🆕 Recent Shoppers,3.25,22,1,386.0
26872,1,😴 At-Risk/Dormant,2.35,251,1,329.0
26873,1,😴 At-Risk/Dormant,1.2999999999999998,256,1,99.0
26874,1,😴 At-Risk/Dormant,1.2999999999999998,269,1,100.0
26875,1,😴 At-Risk/Dormant,2.7,260,1,590.0
26876,1,😴 At-Risk/Dormant,1.95,141,1,182.0
26877,1,😴 At-Risk/Dormant,2.05,286,1,340.0
26878,0,💎 High-Value Loyalists,3.6,6,2,539.0
26879,3,🆕 Recent Shoppers,3.6,10,1,536.0
26880,1,😴 At-Risk/Dormant,1.0,305,1,67.0
26881,1,😴 At-Risk/Dormant,2.05,275,1,266.0
26882,3,🆕 Recent Shoppers,2.95,95,2,264.0
26883,0,💎 High-Value Loyalists,3.3,38,2,488.0
26884,1,😴 At-Risk/Dormant,1.35,337,1,148.0
26885,1,😴 At-Risk/Dormant,2.0,251,1,203.0
26886,1,😴 At-Risk/Dormant,2.35,257,1,268.0
26887,3,🆕 Recent Shoppers,2.55,27,1,167.8
26888,3,🆕 Recent Shoppers,3.25,34,2,415.0
26889,0,💎 High-Value Loyalists,3.0,170,2,434.7
26890,3,🆕 Recent Shoppers,3.6,34,1,560.0
26891,1,😴 At-Risk/Dormant,2.35,256,1,293.0
26892,0,💎 High-Value Loyalists,3.6,20,3,524.0
26893,1,😴 At-Risk/Dormant,1.35,326,1,176.0
26894,3,🆕 Recent Shoppers,2.65,190,1,297.6
26895,1,😴 At-Risk/Dormant,2.3,159,1,210.0
26896,1,😴 At-Risk/Dormant,2.35,260,1,259.0
26897,1,😴 At-Risk/Dormant,2.05,307,1,306.0
26898,1,😴 At-Risk/Dormant,1.95,145,1,142.7
26899,3,🆕 Recent Shoppers,2.95,48,2,403.2
26900,0,💎 High-Value Loyalists,2.3,100,3,255.4
26901,0,💎 High-Value Loyalists,3.25,14,3,257.4
26902,1,😴 At-Risk/Dormant,2.4,271,1,506.1
26903,3,🆕 Recent Shoppers,2.95,93,1,306.0
26904,1,😴 At-Risk/Dormant,1.35,342,1,186.0
26905,1,😴 At-Risk/Dormant,1.6999999999999995,360,1,229.7
26906,3,🆕 Recent Shoppers,2.95,41,2,268.7
26907,3,🆕 Recent Shoppers,2.65,103,1,399.6
26908,1,😴 At-Risk/Dormant,1.6,212,1,131.7
26909,1,😴 At-Risk/Dormant,1.35,317,1,152.0
26910,3,🆕 Recent Shoppers,2.65,215,1,378.0
26911,1,😴 At-Risk/Dormant,2.35,260,1,270.3
26912,3,🆕 Recent Shoppers,2.95,59,1,320.1
26913,1,😴 At-Risk/Dormant,1.65,261,1,145.0
26914,3,🆕 Recent Shoppers,3.25,3,1,392.0
26915,1,😴 At-Risk/Dormant,2.35,250,1,336.0
26916,3,🆕 Recent Shoppers,2.9,27,2,206.6
26917,3,🆕 Recent Shoppers,2.65,158,1,400.0
26918,3,🆕 Recent Shoppers,2.6,57,1,225.4
26919,2,🛒 Regular Customers,2.7,258,1,2176.0
26920,3,🆕 Recent Shoppers,2.9,34,1,246.9
26921,3,🆕 Recent Shoppers,3.25,34,1,343.0
26922,1,😴 At-Risk/Dormant,1.65,251,1,179.0
26923,3,🆕 Recent Shoppers,3.3,76,2,760.0
26924,1,😴 At-Risk/Dormant,1.6999999999999995,376,1,192.0
26925,3,🆕 Recent Shoppers,2.65,167,1,268.0
26926,3,🆕 Recent Shoppers,2.65,137,2,420.0
26927,3,🆕 Recent Shoppers,3.6,32,1,766.0
26928,1,😴 At-Risk/Dormant,2.05,305,1,314.0
26929,1,😴 At-Risk/Dormant,1.6999999999999995,391,1,204.0
26930,0,💎 High-Value Loyalists,2.35,250,2,384.0
26931,1,😴 At-Risk/Dormant,1.6999999999999995,330,1,224.0
26932,1,😴 At-Risk/Dormant,2.05,313,1,356.0
26933,1,😴 At-Risk/Dormant,1.65,259,1,166.0
26934,3,🆕 Recent Shoppers,3.25,6,1,290.0
26935,1,😴 At-Risk/Dormant,1.35,335,1,150.0
26936,3,🆕 Recent Shoppers,3.0,211,2,442.0
26937,1,😴 At-Risk/Dormant,1.2999999999999998,265,1,136.8
26938,3,🆕 Recent Shoppers,2.65,111,1,400.0
26939,3,🆕 Recent Shoppers,3.25,12,1,288.0
26940,1,😴 At-Risk/Dormant,1.35,279,1,186.0
26941,3,🆕 Recent Shoppers,3.25,18,1,292.0
26942,3,🆕 Recent Shoppers,3.6,4,1,518.0
26943,3,🆕 Recent Shoppers,3.25,6,1,275.0
26944,3,🆕 Recent Shoppers,2.65,121,1,339.1
26945,1,😴 At-Risk/Dormant,1.35,325,1,142.0
26946,0,💎 High-Value Loyalists,2.6,66,3,212.6
26947,1,😴 At-Risk/Dormant,1.65,258,1,140.0
26948,1,😴 At-Risk/Dormant,2.35,223,1,334.0
26949,3,🆕 Recent Shoppers,2.95,70,1,268.0
26950,3,🆕 Recent Shoppers,2.65,154,1,308.0
26951,1,😴 At-Risk/Dormant,1.6999999999999995,379,1,210.0
26952,3,🆕 Recent Shoppers,2.3,116,1,206.3
26953,1,😴 At-Risk/Dormant,1.65,261,1,167.9
26954,3,🆕 Recent Shoppers,2.3,152,1,220.0
26955,0,💎 High-Value Loyalists,2.55,27,2,184.0
26956,3,🆕 Recent Shoppers,2.65,183,1,366.0
26957,1,😴 At-Risk/Dormant,2.7,233,1,442.0
26958,1,😴 At-Risk/Dormant,2.05,274,1,352.0
26959,3,🆕 Recent Shoppers,2.95,39,1,270.0
26960,0,💎 High-Value Loyalists,2.95,57,2,303.2
26961,3,🆕 Recent Shoppers,3.0,127,1,628.0
26962,0,💎 High-Value Loyalists,2.6,57,2,245.4
26963,0,💎 High-Value Loyalists,3.25,32,2,354.9
26964,3,🆕 Recent Shoppers,2.9,27,1,246.0
26965,1,😴 At-Risk/Dormant,2.35,250,1,333.0
26966,0,💎 High-Value Loyalists,3.3,66,3,889.0
26967,1,😴 At-Risk/Dormant,1.0,280,1,120.0
26968,1,😴 At-Risk/Dormant,1.35,281,1,154.0
26969,1,😴 At-Risk/Dormant,2.35,251,1,343.0
26970,0,💎 High-Value Loyalists,3.6,24,2,454.0
26971,0,💎 High-Value Loyalists,3.6,24,3,814.0
26972,1,😴 At-Risk/Dormant,1.0,299,1,104.0
26973,1,😴 At-Risk/Dormant,2.0,245,1,200.0
26974,2,🛒 Regular Customers,2.7,269,1,2315.0
26975,3,🆕 Recent Shoppers,3.25,13,1,363.0
26976,2,🛒 Regular Customers,2.4,369,1,2202.0
26977,1,😴 At-Risk/Dormant,2.35,249,1,300.0
26978,0,💎 High-Value Loyalists,2.3,140,2,215.0
26979,0,💎 High-Value Loyalists,1.95,122,2,151.2
26980,0,💎 High-Value Loyalists,3.6,20,3,585.9
26981,1,😴 At-Risk/Dormant,2.35,269,1,404.0
26982,1,😴 At-Risk/Dormant,1.6999999999999995,352,1,226.3
26983,2,🛒 Regular Customers,2.4,378,1,2200.0
26984,1,😴 At-Risk/Dormant,2.05,271,1,342.0
26985,3,🆕 Recent Shoppers,2.65,211,1,336.0
26986,1,😴 At-Risk/Dormant,2.35,259,1,312.0
26987,3,🆕 Recent Shoppers,3.3,50,1,530.0
26988,1,😴 At-Risk/Dormant,1.65,264,1,140.0
26989,3,🆕 Recent Shoppers,2.9,21,1,250.0
26990,1,😴 At-Risk/Dormant,1.95,142,1,156.0
26991,1,😴 At-Risk/Dormant,1.35,270,1,174.0
26992,3,🆕 Recent Shoppers,3.0,126,1,636.0
26993,1,😴 At-Risk/Dormant,2.65,212,1,272.0
26994,1,😴 At-Risk/Dormant,1.35,360,1,168.3
26995,1,😴 At-Risk/Dormant,2.7,254,1,553.8
26996,1,😴 At-Risk/Dormant,2.4,302,1,474.6
26997,0,💎 High-Value Loyalists,2.65,104,2,346.0
26998,3,🆕 Recent Shoppers,2.3,162,1,200.0
26999,1,😴 At-Risk/Dormant,1.35,388,1,149.9
27000,0,💎 High-Value Loyalists,2.95,72,2,287.8
27001,3,🆕 Recent Shoppers,2.25,90,1,178.0
27002,3,🆕 Recent Shoppers,2.25,39,1,182.6
27003,1,😴 At-Risk/Dormant,1.65,238,1,185.9
27004,3,🆕 Recent Shoppers,2.9,27,1,238.0
27005,3,🆕 Recent Shoppers,3.25,34,1,263.0
27006,1,😴 At-Risk/Dormant,2.0,230,1,206.0
27007,0,💎 High-Value Loyalists,2.9,13,2,242.0
27008,3,🆕 Recent Shoppers,2.9,34,1,227.0
27009,1,😴 At-Risk/Dormant,1.95,173,1,186.0
27010,2,🛒 Regular Customers,2.4,355,2,2186.5
27011,0,💎 High-Value Loyalists,2.95,77,3,412.5
27012,3,🆕 Recent Shoppers,2.95,40,1,424.0
27013,1,😴 At-Risk/Dormant,1.6999999999999995,329,1,254.0
27014,1,😴 At-Risk/Dormant,2.7,258,1,440.0
27015,1,😴 At-Risk/Dormant,1.6,177,1,70.7
27016,1,😴 At-Risk/Dormant,2.35,238,1,373.2
27017,0,💎 High-Value Loyalists,2.7,233,2,820.0
27018,1,😴 At-Risk/Dormant,2.05,281,1,404.0
27019,0,💎 High-Value Loyalists,2.95,69,4,310.0
27020,1,😴 At-Risk/Dormant,1.6999999999999995,356,1,226.6
27021,2,🛒 Regular Customers,3.3,96,2,3002.0
27022,1,😴 At-Risk/Dormant,1.0,456,1,122.8
27023,1,😴 At-Risk/Dormant,2.05,357,1,269.4
27024,3,🆕 Recent Shoppers,2.95,88,1,279.9
27025,3,🆕 Recent Shoppers,2.3,101,1,250.0
27026,1,😴 At-Risk/Dormant,1.35,428,1,186.0
27027,0,💎 High-Value Loyalists,3.25,34,2,416.0
27028,1,😴 At-Risk/Dormant,2.35,256,1,355.8
27029,3,🆕 Recent Shoppers,2.9,27,1,214.0
27030,3,🆕 Recent Shoppers,2.9,23,1,254.0
27031,3,🆕 Recent Shoppers,3.25,27,2,355.0
27032,1,😴 At-Risk/Dormant,2.0,255,1,190.0
27033,1,😴 At-Risk/Dormant,1.0,319,1,100.0
27034,0,💎 High-Value Loyalists,1.95,121,2,141.0
27035,1,😴 At-Risk/Dormant,1.0,423,1,85.3
27036,1,😴 At-Risk/Dormant,2.35,237,1,298.0
27037,3,🆕 Recent Shoppers,2.3,139,1,210.0
27038,3,🆕 Recent Shoppers,3.6,21,2,429.0
27039,0,💎 High-Value Loyalists,2.7,251,3,1898.0
27040,3,🆕 Recent Shoppers,2.65,167,2,273.6
27041,1,😴 At-Risk/Dormant,1.35,422,1,166.0
27042,0,💎 High-Value Loyalists,2.65,137,3,369.6
27043,1,😴 At-Risk/Dormant,2.35,233,1,337.9
27044,3,🆕 Recent Shoppers,2.9,21,1,229.5
27045,1,😴 At-Risk/Dormant,2.35,253,1,305.2
27046,0,💎 High-Value Loyalists,2.65,209,2,280.0
27047,0,💎 High-Value Loyalists,2.95,81,2,371.0
27048,0,💎 High-Value Loyalists,2.9,27,2,254.2
27049,1,😴 At-Risk/Dormant,2.3,200,1,188.5
27050,3,🆕 Recent Shoppers,2.9,8,1,230.0
27051,3,🆕 Recent Shoppers,3.6,30,1,478.0
27052,3,🆕 Recent Shoppers,2.65,141,1,277.6
27053,3,🆕 Recent Shoppers,2.6,41,2,223.1
27054,1,😴 At-Risk/Dormant,2.05,425,1,347.8
27055,1,😴 At-Risk/Dormant,1.95,177,1,154.0
27056,3,🆕 Recent Shoppers,2.95,36,1,366.0
27057,1,😴 At-Risk/Dormant,1.6999999999999995,270,1,240.0
27058,3,🆕 Recent Shoppers,2.65,183,1,312.0
27059,1,😴 At-Risk/Dormant,1.95,138,1,144.0
27060,0,💎 High-Value Loyalists,3.3,43,2,629.0
27061,0,💎 High-Value Loyalists,3.0,169,2,2000.0
27062,1,😴 At-Risk/Dormant,2.05,349,1,363.8
27063,1,😴 At-Risk/Dormant,1.35,292,1,156.6
27064,3,🆕 Recent Shoppers,3.6,34,1,546.0
27065,3,🆕 Recent Shoppers,3.0,107,1,444.0
27066,3,🆕 Recent Shoppers,2.95,56,1,370.0
27067,3,🆕 Recent Shoppers,2.25,72,1,186.0
27068,3,🆕 Recent Shoppers,2.6,41,1,214.0
27069,1,😴 At-Risk/Dormant,1.2999999999999998,230,1,35.0
27070,1,😴 At-Risk/Dormant,1.35,329,1,172.0
27071,3,🆕 Recent Shoppers,2.25,59,1,144.0
27072,1,😴 At-Risk/Dormant,2.0,258,1,255.0
27073,0,💎 High-Value Loyalists,3.6,34,3,778.5
27074,0,💎 High-Value Loyalists,3.6,27,4,614.0
27075,0,💎 High-Value Loyalists,3.6,34,3,900.0
27076,0,💎 High-Value Loyalists,3.6,24,7,492.0
27077,0,💎 High-Value Loyalists,2.3,140,2,200.0
27078,1,😴 At-Risk/Dormant,2.05,276,1,386.0
27079,1,😴 At-Risk/Dormant,1.6999999999999995,344,1,218.0
27080,3,🆕 Recent Shoppers,2.65,193,1,283.5
27081,0,💎 High-Value Loyalists,2.65,102,2,270.0
27082,3,🆕 Recent Shoppers,3.25,34,1,268.0
27083,1,😴 At-Risk/Dormant,1.95,189,2,173.0
27084,3,🆕 Recent Shoppers,2.65,207,1,312.0
27085,1,😴 At-Risk/Dormant,1.0,455,1,90.0
27086,3,🆕 Recent Shoppers,2.3,148,1,197.6
27087,3,🆕 Recent Shoppers,2.95,37,1,398.0
27088,1,😴 At-Risk/Dormant,2.0,220,1,218.0
27089,3,🆕 Recent Shoppers,3.25,20,2,381.0
27090,1,😴 At-Risk/Dormant,2.35,221,1,396.0
27091,1,😴 At-Risk/Dormant,2.35,255,1,340.0
27092,1,😴 At-Risk/Dormant,2.0,260,1,196.0
27093,3,🆕 Recent Shoppers,3.0,193,1,852.0
27094,3,🆕 Recent Shoppers,2.55,20,1,162.0
27095,1,😴 At-Risk/Dormant,2.65,200,1,270.0
27096,1,😴 At-Risk/Dormant,1.0,304,1,112.0
27097,3,🆕 Recent Shoppers,2.9,1,1,240.0
27098,1,😴 At-Risk/Dormant,1.95,170,1,184.0
27099,3,🆕 Recent Shoppers,2.9,11,1,228.0
27100,3,🆕 Recent Shoppers,2.65,111,1,378.0
27101,3,🆕 Recent Shoppers,2.65,164,1,382.0
27102,1,😴 At-Risk/Dormant,2.35,246,1,324.0
27103,3,🆕 Recent Shoppers,3.25,20,1,306.5
27104,1,😴 At-Risk/Dormant,2.05,295,1,270.0
27105,3,🆕 Recent Shoppers,2.6,63,1,228.9
27106,1,😴 At-Risk/Dormant,1.35,270,1,166.0
27107,1,😴 At-Risk/Dormant,1.95,207,1,160.0
27108,1,😴 At-Risk/Dormant,1.95,207,1,180.0
27109,3,🆕 Recent Shoppers,2.25,73,1,176.5
27110,0,💎 High-Value Loyalists,3.25,6,2,319.0
27111,3,🆕 Recent Shoppers,2.65,212,1,363.0
27112,3,🆕 Recent Shoppers,2.2,13,1,120.0
27113,1,😴 At-Risk/Dormant,2.7,222,1,606.0
27114,1,😴 At-Risk/Dormant,1.6,188,1,100.0
27115,3,🆕 Recent Shoppers,2.65,142,1,322.0
27116,3,🆕 Recent Shoppers,2.6,62,1,223.2
27117,3,🆕 Recent Shoppers,2.65,124,1,312.0
27118,1,😴 At-Risk/Dormant,1.65,241,1,157.4
27119,0,💎 High-Value Loyalists,1.6999999999999995,373,3,252.0
27120,0,💎 High-Value Loyalists,2.3,119,2,203.8
27121,3,🆕 Recent Shoppers,2.65,122,1,400.0
27122,3,🆕 Recent Shoppers,2.65,203,1,310.0
27123,0,💎 High-Value Loyalists,3.6,22,3,655.2
27124,0,💎 High-Value Loyalists,2.4,346,3,2090.1
27125,1,😴 At-Risk/Dormant,1.6999999999999995,327,1,238.0
27126,0,💎 High-Value Loyalists,2.55,27,2,183.0
27127,1,😴 At-Risk/Dormant,1.0,275,1,110.0
27128,3,🆕 Recent Shoppers,3.25,31,1,312.0
27129,1,😴 At-Risk/Dormant,2.0,269,1,225.0
27130,0,💎 High-Value Loyalists,3.6,11,2,780.0
27131,3,🆕 Recent Shoppers,2.65,167,1,322.0
27132,1,😴 At-Risk/Dormant,1.2999999999999998,258,1,126.7
27133,1,😴 At-Risk/Dormant,2.0,255,1,238.3
27134,3,🆕 Recent Shoppers,3.25,20,1,407.0
27135,1,😴 At-Risk/Dormant,2.05,290,1,288.7
27136,1,😴 At-Risk/Dormant,2.3,193,1,190.0
27137,3,🆕 Recent Shoppers,2.95,95,1,368.0
27138,1,😴 At-Risk/Dormant,2.05,270,1,400.0
27139,3,🆕 Recent Shoppers,2.65,107,1,288.0
27140,3,🆕 Recent Shoppers,2.95,38,1,258.0
27141,1,😴 At-Risk/Dormant,1.65,236,1,178.0
27142,0,💎 High-Value Loyalists,2.65,177,2,410.8
27143,0,💎 High-Value Loyalists,3.6,14,3,462.0
27144,1,😴 At-Risk/Dormant,1.35,282,1,159.2
27145,1,😴 At-Risk/Dormant,2.35,247,1,314.2
27146,1,😴 At-Risk/Dormant,1.65,268,1,170.0
27147,1,😴 At-Risk/Dormant,1.2999999999999998,251,1,109.6
27148,1,😴 At-Risk/Dormant,2.0,248,1,248.1
27149,1,😴 At-Risk/Dormant,2.05,369,1,270.0
27150,3,🆕 Recent Shoppers,2.65,119,1,423.9
27151,1,😴 At-Risk/Dormant,2.65,198,1,280.0
27152,1,😴 At-Risk/Dormant,1.2999999999999998,251,1,35.0
27153,3,🆕 Recent Shoppers,3.0,124,1,484.0
27154,0,💎 High-Value Loyalists,2.6,59,2,198.0
27155,0,💎 High-Value Loyalists,3.6,34,3,436.0
27156,3,🆕 Recent Shoppers,2.65,164,1,354.0
27157,0,💎 High-Value Loyalists,3.3,98,2,446.0
27158,1,😴 At-Risk/Dormant,1.0,271,1,120.0
27159,3,🆕 Recent Shoppers,1.95,103,1,172.0
27160,1,😴 At-Risk/Dormant,2.35,255,1,266.7
27161,0,💎 High-Value Loyalists,2.25,98,2,169.0
27162,3,🆕 Recent Shoppers,2.3,129,1,218.0
27163,1,😴 At-Risk/Dormant,1.35,287,1,176.0
27164,1,😴 At-Risk/Dormant,1.2999999999999998,232,1,122.0
27165,3,🆕 Recent Shoppers,2.9,10,1,228.0
27166,3,🆕 Recent Shoppers,2.6,68,1,200.0
27167,1,😴 At-Risk/Dormant,2.05,319,1,370.0
27168,1,😴 At-Risk/Dormant,1.6,133,1,109.5
27169,1,😴 At-Risk/Dormant,2.7,247,1,480.0
27170,1,😴 At-Risk/Dormant,1.35,381,1,172.0
27171,1,😴 At-Risk/Dormant,1.2999999999999998,260,1,99.1
27172,1,😴 At-Risk/Dormant,1.65,253,1,151.3
27173,1,😴 At-Risk/Dormant,1.35,281,1,168.0
27174,3,🆕 Recent Shoppers,1.9,70,1,66.0
27176,1,😴 At-Risk/Dormant,1.0,276,1,112.0
27177,0,💎 High-Value Loyalists,3.25,29,3,409.8
27178,1,😴 At-Risk/Dormant,2.05,361,1,288.0
27179,1,😴 At-Risk/Dormant,1.65,262,1,172.0
27180,0,💎 High-Value Loyalists,3.25,31,2,394.0
27181,3,🆕 Recent Shoppers,3.25,16,1,292.0
27182,0,💎 High-Value Loyalists,3.6,34,5,633.4
27183,3,🆕 Recent Shoppers,2.55,27,1,184.0
27184,3,🆕 Recent Shoppers,3.25,20,1,260.0
27185,1,😴 At-Risk/Dormant,1.6999999999999995,464,1,193.7
27186,3,🆕 Recent Shoppers,2.25,76,1,181.4
27187,3,🆕 Recent Shoppers,2.95,69,2,334.0
27188,1,😴 At-Risk/Dormant,1.2999999999999998,245,1,100.0
27189,1,😴 At-Risk/Dormant,2.35,224,1,388.0
27190,1,😴 At-Risk/Dormant,1.6999999999999995,371,2,202.0
27191,1,😴 At-Risk/Dormant,2.0,219,1,194.8
27192,3,🆕 Recent Shoppers,3.0,192,1,660.0
27193,1,😴 At-Risk/Dormant,1.6999999999999995,425,1,250.0
27194,3,🆕 Recent Shoppers,3.6,14,1,500.0
27195,1,😴 At-Risk/Dormant,1.2999999999999998,254,1,93.0
27196,3,🆕 Recent Shoppers,2.6,77,1,210.0
27197,1,😴 At-Risk/Dormant,2.35,263,1,376.0
27198,1,😴 At-Risk/Dormant,2.65,209,1,260.0
